objectId,date,distance,velocity,diameter,impactProbability,hazardScale,impactDamage,name
(2005 VN5)1952-10-29T16:25:00.000Z,1952-10-29T16:25:00.000Z,34.42,4.7,17.5,0.00005,-5.9,0,(2005 VN5)
(2005 VN5)1951-07-17T16:24:00.000Z,1951-07-17T16:24:00.000Z,60.02,11.1,17.5,0.00005,-5.9,0,(2005 VN5)
(2005 VN5)1943-10-27T21:38:00.000Z,1943-10-27T21:38:00.000Z,36.68,4.8,17.5,0.00005,-5.9,0,(2005 VN5)
(2005 VN5)1942-07-17T21:04:00.000Z,1942-07-17T21:04:00.000Z,64.35,11.4,17.5,0.00005,-5.9,0,(2005 VN5)
(2005 VN5)1934-10-14T12:42:00.000Z,1934-10-14T12:42:00.000Z,46.92,5,17.5,0.00005,-5.9,0,(2005 VN5)
(2005 VN5)1916-09-05T02:06:00.000Z,1916-09-05T02:06:00.000Z,58,5.4,17.5,0.00005,-5.9,0,(2005 VN5)
(2005 VN5)1907-08-25T07:23:00.000Z,1907-08-25T07:23:00.000Z,55.22,5.2,17.5,0.00005,-5.9,0,(2005 VN5)
(2005 VN5)1907-05-26T16:09:00.000Z,1907-05-26T16:09:00.000Z,76.71,4.8,17.5,0.00005,-5.9,0,(2005 VN5)
(2005 VP)2005-10-23T10:40:00.000Z,2005-10-23T10:40:00.000Z,14.67,11.1,32.5,1.00E-07,-7.5,0,(2005 VP)
(2005 WN3)2005-11-25T23:32:00.000Z,2005-11-25T23:32:00.000Z,0.22,19.3,4.5,4.00E-09,-9.7,0,(2005 WN3)
(2005 XA8)2005-12-05T10:12:00.000Z,2005-12-05T10:12:00.000Z,0.56,12.2,31,0.000036,-5.2,0,(2005 XA8)
(2005 XA8)2000-07-26T23:55:00.000Z,2000-07-26T23:55:00.000Z,47.27,9,31,0.000036,-5.2,0,(2005 XA8)
(2006 BF56)2006-01-29T09:33:00.000Z,2006-01-29T09:33:00.000Z,0.53,25.4,5.15,0.000023,-7.2,0,(2006 BF56)
(2006 BO7)2006-01-25T13:54:00.000Z,2006-01-25T13:54:00.000Z,1.95,10,5.95,9.40E-07,-8.3,0,(2006 BO7)
(2006 DM63)2031-03-31T15:30:00.000Z,2031-03-31T15:30:00.000Z,6.78,10.5,19.5,0.00014,-4.6,0,(2006 DM63)
(2006 DM63)2006-02-24T02:54:00.000Z,2006-02-24T02:54:00.000Z,0.6,10.5,19.5,0.00014,-4.6,0,(2006 DM63)
(2006 DO62)2006-02-25T15:23:00.000Z,2006-02-25T15:23:00.000Z,2.06,9.4,8.65,0.0000018,-7.7,0,(2006 DO62)
(2006 GU2)2050-10-09T06:32:00.000Z,2050-10-09T06:32:00.000Z,0.46,7.6,11.65,0.000015,-7.2,0,(2006 GU2)
(2006 GU2)2006-04-01T12:20:00.000Z,2006-04-01T12:20:00.000Z,2.61,7.5,11.65,0.000015,-7.2,0,(2006 GU2)
(2006 GU2)2004-10-05T11:13:00.000Z,2004-10-05T11:13:00.000Z,9.67,8,11.65,0.000015,-7.2,0,(2006 GU2)
(2006 GU2)1978-04-03T23:39:00.000Z,1978-04-03T23:39:00.000Z,25.46,9.2,11.65,0.000015,-7.2,0,(2006 GU2)
(2006 GU2)1976-10-07T16:42:00.000Z,1976-10-07T16:42:00.000Z,5.99,6.9,11.65,0.000015,-7.2,0,(2006 GU2)
(2006 HE2)2029-09-29T20:58:00.000Z,2029-09-29T20:58:00.000Z,4.44,4.7,21.5,0.0000011,-7.3,0,(2006 HE2)
(2006 HE2)2028-04-13T02:08:00.000Z,2028-04-13T02:08:00.000Z,67.09,10.1,21.5,0.0000011,-7.3,0,(2006 HE2)
(2006 HE2)2018-10-07T01:40:00.000Z,2018-10-07T01:40:00.000Z,37.22,7.8,21.5,0.0000011,-7.3,0,(2006 HE2)
(2006 HE2)2017-04-18T13:10:00.000Z,2017-04-18T13:10:00.000Z,24.18,6.9,21.5,0.0000011,-7.3,0,(2006 HE2)
(2006 HE2)2007-10-09T22:53:00.000Z,2007-10-09T22:53:00.000Z,63.3,9.8,21.5,0.0000011,-7.3,0,(2006 HE2)
(2006 HE2)2006-04-22T11:36:00.000Z,2006-04-22T11:36:00.000Z,2.73,5.3,21.5,0.0000011,-7.3,0,(2006 HE2)
(2006 HE2)1997-10-01T22:19:00.000Z,1997-10-01T22:19:00.000Z,44.44,8.4,21.5,0.0000011,-7.3,0,(2006 HE2)
(2006 HE2)1996-04-12T00:52:00.000Z,1996-04-12T00:52:00.000Z,66.21,10.1,21.5,0.0000011,-7.3,0,(2006 HE2)
(2006 HE2)1987-09-20T10:06:00.000Z,1987-09-20T10:06:00.000Z,13.62,4,21.5,0.0000011,-7.3,0,(2006 HE2)
(2006 HE2)1968-10-03T05:58:00.000Z,1968-10-03T05:58:00.000Z,52.79,9,21.5,0.0000011,-7.3,0,(2006 HE2)
(2006 HE2)1967-04-14T04:15:00.000Z,1967-04-14T04:15:00.000Z,62.49,9.8,21.5,0.0000011,-7.3,0,(2006 HE2)
(2006 HE2)1948-04-29T14:36:00.000Z,1948-04-29T14:36:00.000Z,15.61,3.9,21.5,0.0000011,-7.3,0,(2006 HE2)
(2006 HE2)1939-10-06T22:17:00.000Z,1939-10-06T22:17:00.000Z,70.57,10.4,21.5,0.0000011,-7.3,0,(2006 HE2)
(2006 HE2)1938-04-17T01:29:00.000Z,1938-04-17T01:29:00.000Z,40.24,8.1,21.5,0.0000011,-7.3,0,(2006 HE2)
(2006 HE2)1929-09-26T08:37:00.000Z,1929-09-26T08:37:00.000Z,4.77,5.3,21.5,0.0000011,-7.3,0,(2006 HE2)
(2006 JY26)2074-05-03T18:19:00.000Z,2074-05-03T18:19:00.000Z,2.59,2.9,8.8,0.007,-4.1,0,(2006 JY26)
(2006 JY26)2073-05-02T22:42:00.000Z,2073-05-02T22:42:00.000Z,8.8,3.7,8.8,0.007,-4.1,0,(2006 JY26)
(2006 JY26)2072-04-29T09:04:00.000Z,2072-04-29T09:04:00.000Z,40.16,6,8.8,0.007,-4.1,0,(2006 JY26)
(2006 JY26)2071-04-26T18:13:00.000Z,2071-04-26T18:13:00.000Z,74.55,8.6,8.8,0.007,-4.1,0,(2006 JY26)
(2006 JY26)2011-11-08T02:47:00.000Z,2011-11-08T02:47:00.000Z,46.68,6.5,8.8,0.007,-4.1,0,(2006 JY26)
(2006 JY26)2010-11-04T12:31:00.000Z,2010-11-04T12:31:00.000Z,14,4.1,8.8,0.007,-4.1,0,(2006 JY26)
(2006 JY26)2009-11-02T10:25:00.000Z,2009-11-02T10:25:00.000Z,6.56,2.6,8.8,0.007,-4.1,0,(2006 JY26)
(2006 JY26)2008-12-28T14:46:00.000Z,2008-12-28T14:46:00.000Z,37.46,2.6,8.8,0.007,-4.1,0,(2006 JY26)
(2006 JY26)2008-08-28T13:09:00.000Z,2008-08-28T13:09:00.000Z,33.2,2.7,8.8,0.007,-4.1,0,(2006 JY26)
(2006 JY26)2008-02-08T06:01:00.000Z,2008-02-08T06:01:00.000Z,43.95,3,8.8,0.007,-4.1,0,(2006 JY26)
(2006 JY26)2007-07-06T23:27:00.000Z,2007-07-06T23:27:00.000Z,31.62,2.5,8.8,0.007,-4.1,0,(2006 JY26)
(2006 JY26)2007-03-22T22:18:00.000Z,2007-03-22T22:18:00.000Z,35.01,2.4,8.8,0.007,-4.1,0,(2006 JY26)
(2006 JY26)2006-05-09T22:11:00.000Z,2006-05-09T22:11:00.000Z,1.13,3.2,8.8,0.007,-4.1,0,(2006 JY26)
(2006 JY26)2005-08-04T13:00:00.000Z,2005-08-04T13:00:00.000Z,43.94,3.1,8.8,0.007,-4.1,0,(2006 JY26)
(2006 JY26)2005-02-13T15:13:00.000Z,2005-02-13T15:13:00.000Z,31.96,2.5,8.8,0.007,-4.1,0,(2006 JY26)
(2006 JY26)2004-10-11T10:22:00.000Z,2004-10-11T10:22:00.000Z,37.5,2.8,8.8,0.007,-4.1,0,(2006 JY26)
(2006 JY26)2003-12-13T02:51:00.000Z,2003-12-13T02:51:00.000Z,19.99,4.4,8.8,0.007,-4.1,0,(2006 JY26)
(2006 JY26)1974-05-09T14:16:00.000Z,1974-05-09T14:16:00.000Z,17.09,4.3,8.8,0.007,-4.1,0,(2006 JY26)
(2006 JY26)1973-07-11T03:04:00.000Z,1973-07-11T03:04:00.000Z,38.47,2.6,8.8,0.007,-4.1,0,(2006 JY26)
(2006 JY26)1973-03-11T22:02:00.000Z,1973-03-11T22:02:00.000Z,31.23,2.5,8.8,0.007,-4.1,0,(2006 JY26)
(2006 JY26)1972-09-17T06:58:00.000Z,1972-09-17T06:58:00.000Z,43.25,3.2,8.8,0.007,-4.1,0,(2006 JY26)
(2006 JY26)1971-12-09T17:00:00.000Z,1971-12-09T17:00:00.000Z,7.49,2.8,8.8,0.007,-4.1,0,(2006 JY26)
(2006 JY26)1970-12-16T18:59:00.000Z,1970-12-16T18:59:00.000Z,59.42,7.5,8.8,0.007,-4.1,0,(2006 JY26)
(2006 JY26)1937-05-11T04:24:00.000Z,1937-05-11T04:24:00.000Z,27.21,5,8.8,0.007,-4.1,0,(2006 JY26)
(2006 JY26)1933-12-14T12:48:00.000Z,1933-12-14T12:48:00.000Z,33.4,5.5,8.8,0.007,-4.1,0,(2006 JY26)
(2006 QV89)2006-09-05T13:57:00.000Z,2006-09-05T13:57:00.000Z,7.96,5.8,37.5,0.00005,-3.3,0,(2006 QV89)
(2006 QV89)2003-01-06T03:58:00.000Z,2003-01-06T03:58:00.000Z,69.04,10.6,37.5,0.00005,-3.3,0,(2006 QV89)
(2006 QV89)1989-08-27T11:55:00.000Z,1989-08-27T11:55:00.000Z,42.34,8.5,37.5,0.00005,-3.3,0,(2006 QV89)
(2006 QV89)1985-12-29T15:40:00.000Z,1985-12-29T15:40:00.000Z,29.07,7.4,37.5,0.00005,-3.3,0,(2006 QV89)
(2006 QV89)1972-08-23T07:46:00.000Z,1972-08-23T07:46:00.000Z,61.74,9.9,37.5,0.00005,-3.3,0,(2006 QV89)
(2006 SR131)2006-09-24T04:09:00.000Z,2006-09-24T04:09:00.000Z,1.2,8.7,10.85,0.000028,-7,0,(2006 SR131)
(2006 UJ185)2028-10-30T12:30:00.000Z,2028-10-30T12:30:00.000Z,0.44,15.6,11.5,0.000025,-6.4,0,(2006 UJ185)
(2006 UJ185)2017-11-07T09:09:00.000Z,2017-11-07T09:09:00.000Z,33.84,12.9,11.5,0.000025,-6.4,0,(2006 UJ185)
(2006 UJ185)2006-10-30T15:43:00.000Z,2006-10-30T15:43:00.000Z,0.7,15.6,11.5,0.000025,-6.4,0,(2006 UJ185)
(2006 UJ185)2000-04-07T08:17:00.000Z,2000-04-07T08:17:00.000Z,57.99,19.9,11.5,0.000025,-6.4,0,(2006 UJ185)
(2006 UJ185)1981-11-02T09:08:00.000Z,1981-11-02T09:08:00.000Z,15.53,14.2,11.5,0.000025,-6.4,0,(2006 UJ185)
(2006 UJ185)1966-03-19T15:57:00.000Z,1966-03-19T15:57:00.000Z,39.41,12.5,11.5,0.000025,-6.4,0,(2006 UJ185)
(2006 UJ185)1947-11-02T05:03:00.000Z,1947-11-02T05:03:00.000Z,14.09,14.4,11.5,0.000025,-6.4,0,(2006 UJ185)
(2006 UJ185)1932-03-26T00:42:00.000Z,1932-03-26T00:42:00.000Z,12.1,14.6,11.5,0.000025,-6.4,0,(2006 UJ185)
(2006 UJ185)1913-10-30T23:58:00.000Z,1913-10-30T23:58:00.000Z,8.95,14.8,11.5,0.000025,-6.4,0,(2006 UJ185)
(2006 UQ216)2007-05-09T07:05:00.000Z,2007-05-09T07:05:00.000Z,76.39,3.7,15.1,0.0000043,-7.2,0,(2006 UQ216)
(2006 UQ216)2006-11-06T23:44:00.000Z,2006-11-06T23:44:00.000Z,5.56,4.2,15.1,0.0000043,-7.2,0,(2006 UQ216)
(2006 UQ216)1987-03-11T18:36:00.000Z,1987-03-11T18:36:00.000Z,38.4,6.8,15.1,0.0000043,-7.2,0,(2006 UQ216)
(2006 UQ216)1972-10-29T13:38:00.000Z,1972-10-29T13:38:00.000Z,37.53,6.7,15.1,0.0000043,-7.2,0,(2006 UQ216)
(2006 UU17)2006-10-16T11:40:00.000Z,2006-10-16T11:40:00.000Z,2.3,9.4,20.5,0.000017,-6,0,(2006 UU17)
(2006 WP1)2006-11-16T14:23:00.000Z,2006-11-16T14:23:00.000Z,0.81,18,10.05,2.60E-08,-7.1,0,(2006 WP1)
(2006 WV)2167-12-03T22:40:00.000Z,2167-12-03T22:40:00.000Z,41.02,11.6,15.85,2.90E-08,-8.7,0,(2006 WV)
(2006 WV)2114-12-02T13:53:00.000Z,2114-12-02T13:53:00.000Z,39.56,11.6,15.85,2.90E-08,-8.7,0,(2006 WV)
(2006 WV)2077-04-24T00:08:00.000Z,2077-04-24T00:08:00.000Z,22.94,12.9,15.85,2.90E-08,-8.7,0,(2006 WV)
(2006 WV)2022-05-09T09:38:00.000Z,2022-05-09T09:38:00.000Z,71.47,20.1,15.85,2.90E-08,-8.7,0,(2006 WV)
(2006 WV)2006-11-21T09:07:00.000Z,2006-11-21T09:07:00.000Z,0.91,14.8,15.85,2.90E-08,-8.7,0,(2006 WV)
(2006 WV)2003-04-11T07:48:00.000Z,2003-04-11T07:48:00.000Z,54.49,10.8,15.85,2.90E-08,-8.7,0,(2006 WV)
(2006 WV)1977-11-09T23:16:00.000Z,1977-11-09T23:16:00.000Z,72.19,20.2,15.85,2.90E-08,-8.7,0,(2006 WV)
(2006 WV)1972-04-28T12:20:00.000Z,1972-04-28T12:20:00.000Z,18.07,15.9,15.85,2.90E-08,-8.7,0,(2006 WV)
(2006 WV29)2006-11-26T08:32:00.000Z,2006-11-26T08:32:00.000Z,3.67,16.5,21.5,0.0000057,-6.3,0,(2006 WV29)
(2006 WZ184)2006-11-26T20:57:00.000Z,2006-11-26T20:57:00.000Z,5.93,7.8,24,0.0000093,-6.7,0,(2006 WZ184)
(2006 WZ184)1968-08-07T21:02:00.000Z,1968-08-07T21:02:00.000Z,30.49,9.6,24,0.0000093,-6.7,0,(2006 WZ184)
(2006 XZ2)2006-12-22T01:19:00.000Z,2006-12-22T01:19:00.000Z,4.79,9.4,16.5,7.50E-07,-7.6,0,(2006 XZ2)
(2006 YE)2006-12-16T09:51:00.000Z,2006-12-16T09:51:00.000Z,5.08,6.5,15.1,0.0000024,-7.3,0,(2006 YE)
(2007 CC27)2007-02-11T11:40:00.000Z,2007-02-11T11:40:00.000Z,0.86,10.9,17.5,0.000077,-5.7,0,(2007 CC27)
(2007 DC)2007-02-08T04:39:00.000Z,2007-02-08T04:39:00.000Z,1.63,6.9,13.7,0.000012,-7,0,(2007 DC)
(2007 DS7)2151-09-01T10:15:00.000Z,2151-09-01T10:15:00.000Z,55.01,8.6,29.5,0.000021,-5.4,0,(2007 DS7)
(2007 DS7)2110-08-22T17:01:00.000Z,2110-08-22T17:01:00.000Z,10.15,11.7,29.5,0.000021,-5.4,0,(2007 DS7)
(2007 DS7)2107-02-16T15:32:00.000Z,2107-02-16T15:32:00.000Z,18.87,11.1,29.5,0.000021,-5.4,0,(2007 DS7)
(2007 DS7)2098-02-24T01:52:00.000Z,2098-02-24T01:52:00.000Z,45.19,15.7,29.5,0.000021,-5.4,0,(2007 DS7)
(2007 DS7)2069-08-17T17:20:00.000Z,2069-08-17T17:20:00.000Z,15,13.5,29.5,0.000021,-5.4,0,(2007 DS7)
(2007 DS7)2066-02-03T14:15:00.000Z,2066-02-03T14:15:00.000Z,64.02,8.1,29.5,0.000021,-5.4,0,(2007 DS7)
(2007 DS7)2060-08-21T22:25:00.000Z,2060-08-21T22:25:00.000Z,15.76,11.3,29.5,0.000021,-5.4,0,(2007 DS7)
(2007 DS7)2057-02-14T01:06:00.000Z,2057-02-14T01:06:00.000Z,23.69,10.7,29.5,0.000021,-5.4,0,(2007 DS7)
(2007 DS7)2051-09-03T00:38:00.000Z,2051-09-03T00:38:00.000Z,62.63,8.2,29.5,0.000021,-5.4,0,(2007 DS7)
(2007 DS7)2048-02-21T06:40:00.000Z,2048-02-21T06:40:00.000Z,21.68,14,29.5,0.000021,-5.4,0,(2007 DS7)
(2007 DS7)2010-08-25T13:48:00.000Z,2010-08-25T13:48:00.000Z,34.78,10,29.5,0.000021,-5.4,0,(2007 DS7)
(2007 DS7)2007-02-18T04:00:00.000Z,2007-02-18T04:00:00.000Z,1.78,12.6,29.5,0.000021,-5.4,0,(2007 DS7)
(2007 EN88)2007-03-13T03:35:00.000Z,2007-03-13T03:35:00.000Z,2.34,12.2,20.5,0.000001,-7.1,0,(2007 EN88)
(2007 EO88)2013-03-18T20:31:00.000Z,2013-03-18T20:31:00.000Z,4.63,10.6,22.5,0.0000086,-6.5,0,(2007 EO88)
(2007 EO88)2007-03-18T19:05:00.000Z,2007-03-18T19:05:00.000Z,1.26,11,22.5,0.0000086,-6.5,0,(2007 EO88)
(2007 EO88)1989-09-26T12:07:00.000Z,1989-09-26T12:07:00.000Z,38.4,13.8,22.5,0.0000086,-6.5,0,(2007 EO88)
(2007 EO88)1988-03-15T14:34:00.000Z,1988-03-15T14:34:00.000Z,17.01,12.2,22.5,0.0000086,-6.5,0,(2007 EO88)
(2007 EO88)1970-09-18T07:45:00.000Z,1970-09-18T07:45:00.000Z,21.12,9.4,22.5,0.0000086,-6.5,0,(2007 EO88)
(2007 EO88)1963-03-23T04:53:00.000Z,1963-03-23T04:53:00.000Z,30.85,8.7,22.5,0.0000086,-6.5,0,(2007 EO88)
(2007 EO88)1945-09-21T00:23:00.000Z,1945-09-21T00:23:00.000Z,1.49,10.9,22.5,0.0000086,-6.5,0,(2007 EO88)
(2007 FP3)2007-03-15T21:42:00.000Z,2007-03-15T21:42:00.000Z,3.4,9.9,8.8,0.000002,-7.9,0,(2007 FP3)
(2007 FP3)1933-11-01T11:52:00.000Z,1933-11-01T11:52:00.000Z,46.44,13.3,8.8,0.000002,-7.9,0,(2007 FP3)
(2007 FP3)1928-11-04T05:04:00.000Z,1928-11-04T05:04:00.000Z,29.59,12,8.8,0.000002,-7.9,0,(2007 FP3)
(2007 FP3)1923-11-05T23:35:00.000Z,1923-11-05T23:35:00.000Z,24.05,11.5,8.8,0.000002,-7.9,0,(2007 FP3)
(2007 HB15)2014-04-27T04:30:00.000Z,2014-04-27T04:30:00.000Z,5.14,6,12.35,0.00051,-4.9,0,(2007 HB15)
(2007 HB15)2007-04-24T18:32:00.000Z,2007-04-24T18:32:00.000Z,0.57,6.6,12.35,0.00051,-4.9,0,(2007 HB15)
(2007 HB15)2004-08-10T08:11:00.000Z,2004-08-10T08:11:00.000Z,34,9,12.35,0.00051,-4.9,0,(2007 HB15)
(2007 HB15)1985-04-10T19:27:00.000Z,1985-04-10T19:27:00.000Z,49.29,10.2,12.35,0.00051,-4.9,0,(2007 HB15)
(2007 HB15)1982-07-24T00:00:00.000Z,1982-07-24T00:00:00.000Z,10.8,5.6,12.35,0.00051,-4.9,0,(2007 HB15)
(2007 HB15)1954-08-13T12:07:00.000Z,1954-08-13T12:07:00.000Z,47.05,10,12.35,0.00051,-4.9,0,(2007 HB15)
(2007 RC20)2036-09-20T08:41:00.000Z,2036-09-20T08:41:00.000Z,5.37,5.6,20.5,1.20E-09,-10.1,0,(2007 RC20)
(2007 RC20)2007-09-20T19:29:00.000Z,2007-09-20T19:29:00.000Z,5.15,5.2,20.5,1.20E-09,-10.1,0,(2007 RC20)
(2007 TL16)2113-06-01T22:03:00.000Z,2113-06-01T22:03:00.000Z,65.91,11.3,24.5,0.0000051,-6.1,0,(2007 TL16)
(2007 TL16)2007-10-05T19:16:00.000Z,2007-10-05T19:16:00.000Z,1.63,11.4,24.5,0.0000051,-6.1,0,(2007 TL16)
(2007 TL16)1930-10-08T06:13:00.000Z,1930-10-08T06:13:00.000Z,12.59,12.3,24.5,0.0000051,-6.1,0,(2007 TL16)
(2007 TX22)2007-10-12T08:30:00.000Z,2007-10-12T08:30:00.000Z,0.38,9.2,8.8,0.000034,-7,0,(2007 TX22)
(2007 UD6)2048-10-17T23:47:00.000Z,2048-10-17T23:47:00.000Z,0.15,7,9.4,0.000088,-6.5,0,(2007 UD6)
(2007 UD6)2033-08-03T15:35:00.000Z,2033-08-03T15:35:00.000Z,27.98,4.8,9.4,0.000088,-6.5,0,(2007 UD6)
(2007 UD6)2018-06-26T03:21:00.000Z,2018-06-26T03:21:00.000Z,28.63,8,9.4,0.000088,-6.5,0,(2007 UD6)
(2007 UD6)2007-10-18T17:24:00.000Z,2007-10-18T17:24:00.000Z,0.5,6.4,9.4,0.000088,-6.5,0,(2007 UD6)
(2007 UD6)1993-06-04T09:40:00.000Z,1993-06-04T09:40:00.000Z,61.2,10.6,9.4,0.000088,-6.5,0,(2007 UD6)
(2007 UD6)1975-10-15T09:01:00.000Z,1975-10-15T09:01:00.000Z,7.69,5.4,9.4,0.000088,-6.5,0,(2007 UD6)
(2007 UN12)2049-10-23T16:37:00.000Z,2049-10-23T16:37:00.000Z,8.82,2.3,7.9,0.00025,-6.7,0,(2007 UN12)
(2007 UN12)2035-11-04T06:47:00.000Z,2035-11-04T06:47:00.000Z,62.73,6.4,7.9,0.00025,-6.7,0,(2007 UN12)
(2007 UN12)2021-01-07T23:07:00.000Z,2021-01-07T23:07:00.000Z,37.09,2,7.9,0.00025,-6.7,0,(2007 UN12)
(2007 UN12)2020-07-04T07:37:00.000Z,2020-07-04T07:37:00.000Z,16.61,2.9,7.9,0.00025,-6.7,0,(2007 UN12)
(2007 UN12)2007-10-17T13:25:00.000Z,2007-10-17T13:25:00.000Z,0.18,3.7,7.9,0.00025,-6.7,0,(2007 UN12)
(2007 UN12)2007-05-29T10:47:00.000Z,2007-05-29T10:47:00.000Z,22.86,1.9,7.9,0.00025,-6.7,0,(2007 UN12)
(2007 UN12)2006-11-02T23:58:00.000Z,2006-11-02T23:58:00.000Z,35.35,3.3,7.9,0.00025,-6.7,0,(2007 UN12)
(2007 UN12)1962-03-17T01:02:00.000Z,1962-03-17T01:02:00.000Z,24.39,2.4,7.9,0.00025,-6.7,0,(2007 UN12)
(2007 UN12)1961-10-20T11:28:00.000Z,1961-10-20T11:28:00.000Z,18.1,2,7.9,0.00025,-6.7,0,(2007 UN12)
(2007 UN12)1961-04-19T21:06:00.000Z,1961-04-19T21:06:00.000Z,2.67,1.8,7.9,0.00025,-6.7,0,(2007 UN12)
(2007 UO6)2007-10-17T12:52:00.000Z,2007-10-17T12:52:00.000Z,0.96,11.9,15.1,0.00002,-5.7,0,(2007 UO6)
(2007 US51)2007-10-30T05:06:00.000Z,2007-10-30T05:06:00.000Z,0.58,15.3,15.85,0.0000088,-6.4,0,(2007 US51)
(2007 US51)1944-06-26T12:57:00.000Z,1944-06-26T12:57:00.000Z,6.6,15.3,15.85,0.0000088,-6.4,0,(2007 US51)
(2007 UT3)2077-08-25T23:13:00.000Z,2077-08-25T23:13:00.000Z,38.83,12.3,28.5,5.10E-07,-7.2,0,(2007 UT3)
(2007 UT3)2062-08-27T05:27:00.000Z,2062-08-27T05:27:00.000Z,69.5,14.9,28.5,5.10E-07,-7.2,0,(2007 UT3)
(2007 UT3)2045-08-26T03:17:00.000Z,2045-08-26T03:17:00.000Z,16.58,10.4,28.5,5.10E-07,-7.2,0,(2007 UT3)
(2007 UT3)2043-09-28T15:15:00.000Z,2043-09-28T15:15:00.000Z,30.73,7.5,28.5,5.10E-07,-7.2,0,(2007 UT3)
(2007 UT3)2041-10-27T08:46:00.000Z,2041-10-27T08:46:00.000Z,24.99,11,28.5,5.10E-07,-7.2,0,(2007 UT3)
(2007 UT3)2028-08-25T21:03:00.000Z,2028-08-25T21:03:00.000Z,18.55,10.6,28.5,5.10E-07,-7.2,0,(2007 UT3)
(2007 UT3)2011-08-26T08:34:00.000Z,2011-08-26T08:34:00.000Z,37.68,12.2,28.5,5.10E-07,-7.2,0,(2007 UT3)
(2007 UT3)2009-09-12T15:55:00.000Z,2009-09-12T15:55:00.000Z,25.96,7.6,28.5,5.10E-07,-7.2,0,(2007 UT3)
(2007 UT3)2007-10-24T04:06:00.000Z,2007-10-24T04:06:00.000Z,5.33,8.7,28.5,5.10E-07,-7.2,0,(2007 UT3)
(2007 UT3)2005-10-25T16:58:00.000Z,2005-10-25T16:58:00.000Z,68.67,14.8,28.5,5.10E-07,-7.2,0,(2007 UT3)
(2007 UT3)1986-10-27T08:49:00.000Z,1986-10-27T08:49:00.000Z,43.79,12.6,28.5,5.10E-07,-7.2,0,(2007 UT3)
(2007 VD8)2007-10-31T17:59:00.000Z,2007-10-31T17:59:00.000Z,5.41,11.2,11.5,3.50E-07,-8.4,0,(2007 VD8)
(2007 VE8)2007-11-01T13:34:00.000Z,2007-11-01T13:34:00.000Z,18.57,8.1,35.5,0.00002,-5,0,(2007 VE8)
(2007 VF189)2049-04-09T18:35:00.000Z,2049-04-09T18:35:00.000Z,69.26,7.3,9.4,3.60E-08,-9.2,0,(2007 VF189)
(2007 VF189)2045-04-29T10:31:00.000Z,2045-04-29T10:31:00.000Z,28.02,9.5,9.4,3.60E-08,-9.2,0,(2007 VF189)
(2007 VF189)2041-05-05T15:39:00.000Z,2041-05-05T15:39:00.000Z,13.11,12.3,9.4,3.60E-08,-9.2,0,(2007 VF189)
(2007 VF189)2037-05-12T19:34:00.000Z,2037-05-12T19:34:00.000Z,65.38,16.2,9.4,3.60E-08,-9.2,0,(2007 VF189)
(2007 VF189)2011-11-07T08:24:00.000Z,2011-11-07T08:24:00.000Z,47.28,15,9.4,3.60E-08,-9.2,0,(2007 VF189)
(2007 VF189)2007-11-14T02:21:00.000Z,2007-11-14T02:21:00.000Z,0.61,11.6,9.4,3.60E-08,-9.2,0,(2007 VF189)
(2007 VF189)2000-04-29T06:31:00.000Z,2000-04-29T06:31:00.000Z,36.41,8.9,9.4,3.60E-08,-9.2,0,(2007 VF189)
(2007 VF189)1986-11-19T19:23:00.000Z,1986-11-19T19:23:00.000Z,31.78,9.2,9.4,3.60E-08,-9.2,0,(2007 VF189)
(2007 VF189)1979-05-03T11:56:00.000Z,1979-05-03T11:56:00.000Z,19.32,10.1,9.4,3.60E-08,-9.2,0,(2007 VF189)
(2007 VF189)1965-11-15T23:17:00.000Z,1965-11-15T23:17:00.000Z,14.37,10.5,9.4,3.60E-08,-9.2,0,(2007 VF189)
(2007 VF189)1958-04-29T13:08:00.000Z,1958-04-29T13:08:00.000Z,37.22,8.8,9.4,3.60E-08,-9.2,0,(2007 VF189)
(2007 VF189)1944-11-14T06:22:00.000Z,1944-11-14T06:22:00.000Z,6.28,11.1,9.4,3.60E-08,-9.2,0,(2007 VF189)
(2007 XB23)2024-12-11T17:07:00.000Z,2024-12-11T17:07:00.000Z,1.16,4.8,16.5,6.70E-07,-7.8,0,(2007 XB23)
(2007 XB23)2008-05-07T04:07:00.000Z,2008-05-07T04:07:00.000Z,53.52,4.8,16.5,6.70E-07,-7.8,0,(2007 XB23)
(2007 XB23)2007-12-13T03:03:00.000Z,2007-12-13T03:03:00.000Z,0.26,5.4,16.5,6.70E-07,-7.8,0,(2007 XB23)
(2007 XB23)2006-12-15T22:08:00.000Z,2006-12-15T22:08:00.000Z,63.58,7.5,16.5,6.70E-07,-7.8,0,(2007 XB23)
(2007 XB23)1970-12-16T05:31:00.000Z,1970-12-16T05:31:00.000Z,45.06,6.4,16.5,6.70E-07,-7.8,0,(2007 XB23)
(2007 YM)2007-12-14T06:30:00.000Z,2007-12-14T06:30:00.000Z,5.46,8.2,24.5,0.0000049,-5.2,0,(2007 YM)
(2007 YS56)2063-05-05T12:40:00.000Z,2063-05-05T12:40:00.000Z,38.21,7.7,31,0.0000042,-6.4,0,(2007 YS56)
